,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antarctica_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Nunavut,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Repatriated Travellers,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, North_nan","Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Guernsey,United Kingdom_Isle of Man,United Kingdom_Jersey,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Winter Olympics 2022_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
33,2021-12-30,158056,208899,218037,23122,79871,11,4283,5606745,344826,3564,187504,572,13863,11078,785,176614,1153,1267630,616352,24269,281406,1585027,28310,697600,2089657,32488,24935,2660,591773,290471,219509,22281649,15470,744298,17632,530645,27366,40738,120487,109367,361623,251054,0,13,78606,13590,3724,2187,17127,765,778294,1022,586606,13,84446,1729,12163,5703,1804682,1009,1209,611,1359,356,3446,613,159,190,1458,2035,1641,12630,68317,1218,1186,1625,959,589,794,79,122,30,2046,1042,3093,266,1319,580,1,12829,981,1815,2016,5147039,6284,20089,74793,570556,68146,709678,965571,161779,2469951,5764,2610,783702,712,13632,6814,417268,547186,384728,121945,13710,7982,240334,65832,415443,53332,263504,47631,46382,55795,48123,21911,12826,76602,1895,100,4250,454,9529614,41073,10136,932641,7109182,141295,1170293,6181,627562,6476,31641,39395,25985,27,379402,1253055,27059,34838804,4262540,6192698,2093436,768449,1380046,5981428,93591,1731878,1061560,1072037,292237,2,0,630838,161442,416631,184633,110054,275517,723640,28408,6278,388183,6131,522351,102486,9,50279,74201,2754513,95540,20670,51070,4,41154,68480,3961662,1,375780,4985,692028,168328,961058,184219,146720,828207,19719,3368,20710,5054,3132745,2,14118,13563,7331,241513,224507,391214,305489,1295376,10,491043,36158,466101,2292254,2841260,4094608,1358817,249787,1807223,10299923,110558,2918,13473,5850,3,7808,3877,555417,74870,1297147,24788,6983,279061,1367361,462152,24,23532,3446532,15242,6294745,586746,46518,865,52269,1314784,1313628,50243,16988,17493,29306,2220324,19833,29416,1,91320,724680,9441764,139079,3840041,759511,1674,6420,3397,8818,0,83,8533,7408,13578,18589,46,4,3283,12748050,54320391,411658,198769,7,444411,1714742,469748,0,10126,249193,211728
34,2021-12-31,158084,210224,218432,23740,81593,11,4283,5654408,344930,4010,210051,572,13863,11078,785,183976,1161,1270811,616947,24476,282062,1585539,28565,699110,2105343,32840,24935,2660,599753,291313,219509,22291839,15470,747108,17632,530834,27366,41732,120493,109367,361623,254849,0,13,80096,14272,4155,2229,17745,803,796905,1022,603067,13,85188,1755,12163,5703,1806494,1009,1211,611,1363,356,3457,622,160,190,1458,2035,1641,12649,68317,1222,1186,1625,959,589,795,79,122,30,2219,1043,3103,266,1321,589,1,12854,981,1817,2016,5157440,6515,20089,74793,570556,71004,715245,966004,166827,2475729,5764,2611,802397,712,13656,6814,418778,549418,385575,121945,13710,8011,241408,66109,420342,53332,270829,47631,46382,55795,48123,21911,12826,76602,1895,100,4250,454,9761814,41798,10170,934741,7150422,142986,1210853,6181,628359,6484,32051,39573,25985,27,379402,1256415,27059,34861579,4262720,6194401,2093740,788559,1383932,6125683,93920,1732296,1063405,1072518,295028,2,0,635253,161484,417135,184689,111060,276674,727930,28408,6278,388734,6131,524427,103766,9,50279,75075,2758086,95700,21008,52473,4,41473,68480,3979723,1,376155,4985,692621,170034,963092,189080,147974,828431,20461,3406,21325,5197,3148315,2,14118,13563,7405,241513,225049,394259,305489,1295933,10,495920,36158,466101,2296831,2843979,4108215,1389646,250528,1808891,10320405,111786,2999,13570,5850,3,8202,3897,556236,75055,1299339,24788,7064,279405,1371082,464048,24,23532,3458286,15242,6294745,587245,46518,865,52446,1314784,1332615,50278,17029,17493,29306,2223435,19837,30163,1,91899,726706,9482550,140737,3847226,761937,1674,6420,3492,8818,0,83,8701,7802,13641,19002,46,4,3284,12937886,54834001,413383,198903,7,444635,1731257,469748,0,10126,254274,213258
35,2022-01-01,158107,210224,218818,23740,82398,11,4283,5674428,344980,4919,228307,624,19707,15476,1613,191148,1161,1274628,617311,24476,282677,1585909,28810,700421,2105343,32840,24935,2660,599753,291313,219509,22295621,15470,748184,17632,530946,27366,42463,120507,109367,361623,254849,0,13,80096,14272,4597,2229,18454,803,811300,1366,620189,13,85188,1755,12163,6183,1808398,1009,1211,611,1372,356,3467,630,160,190,1458,2035,1642,12667,68317,1222,1186,1625,959,589,796,79,122,30,2342,1045,3121,266,1325,594,1,12881,981,1818,2025,5169855,6688,20089,74793,570556,71815,720538,966473,169159,2480736,6081,2611,823282,712,13668,6862,419927,551620,386358,121945,13710,8026,242123,66241,424340,54147,277700,47631,46382,55795,48123,21911,12826,76602,1895,100,4250,454,9980940,41798,10170,936844,7176814,143997,1240862,6299,628589,6484,32448,39779,25985,27,379402,1256415,27059,34889132,4262994,6195403,2093891,811840,1390053,6266939,94649,1732752,1064277,1072999,297155,2,0,639083,161531,417723,184748,112083,276841,731288,29652,6278,388734,6167,526628,103766,9,50279,75828,2761472,95891,21378,53503,4,41867,68552,3988916,1,376434,4985,693119,171873,965420,191722,148839,828773,20982,3429,22141,5301,3165793,2,14255,13563,7438,242877,225484,396415,305489,1296527,12,497808,36158,466101,2301177,2847486,4120248,1412936,251361,1810342,10340011,112654,3043,13640,5850,3,8202,3903,557082,75337,1300949,24788,7114,279861,1374354,465711,24,23532,3468079,15242,6294745,587596,46518,865,52612,1314784,1332615,50310,17050,17493,29306,2226446,19839,30163,1,92201,727843,9519281,142604,3852397,764493,1674,6420,3492,8943,0,83,8794,8081,13695,19428,50,4,3408,13100458,55022766,414294,199030,7,444828,1746092,469748,0,10127,257948,214214
36,2022-01-02,158189,210885,219159,23740,82920,11,4283,5694930,345007,5323,249064,624,19707,15473,1628,199576,1168,1278327,617679,25285,283344,1586466,28960,701192,2105343,32840,24935,2660,611031,291313,219509,22297427,15470,749540,17632,531025,27366,42811,120510,109367,361623,254849,0,13,80096,14272,5063,2229,19638,875,823721,1366,636034,13,85188,1755,12163,6183,1810302,1009,1215,611,1372,356,3467,637,160,190,1458,2035,1642,12693,68317,1222,1186,1625,959,589,796,79,122,30,2342,1046,3147,266,1326,596,1,12926,981,1820,2038,5181173,6835,20089,74793,570556,72352,720951,966942,172697,2481832,6105,2611,831236,712,13685,6862,421953,552324,387159,121945,13710,8049,242552,66286,426656,54147,281702,47631,46382,55795,48123,21911,12826,76602,1895,100,4250,454,10039372,41798,10170,937640,7189329,145052,1258495,6306,628695,6484,32671,40060,25985,27,379402,1256415,27059,34922882,4263168,6196913,2094097,811840,1395113,6328076,95177,1733229,1065571,1072999,298509,2,0,642207,161560,418332,184786,112767,277021,732733,29756,6278,389650,6208,527906,103766,9,50279,76066,2764354,96052,21549,54250,4,42182,68612,3990587,1,376602,4985,693546,173161,966777,192453,149478,828986,21471,3488,22551,5301,3180329,2,14306,13563,7438,242877,225730,399318,305832,1297235,13,498785,36190,466101,2302678,2851931,4127428,1424016,252359,1811300,10358099,113582,3193,13732,5952,3,8202,3912,558106,75671,1302856,24788,7179,280290,1374850,466554,24,23532,3472436,15242,6294745,587935,46518,865,52895,1314784,1332615,50337,17070,17493,29306,2229558,19839,31165,1,92659,728260,9552801,144540,3854405,767093,1674,6420,3492,8943,0,83,8821,8329,13695,19751,51,4,3560,13235401,55308705,415249,199118,7,444972,1763040,469748,0,10130,259677,214214
37,2022-01-03,158183,210885,219532,24502,83764,11,4283,5739326,345036,5323,272160,880,23941,18021,2259,213548,1176,1281328,617952,25534,284224,1587140,29160,701699,2133284,33457,24935,2664,622312,291313,222053,22309081,15506,751458,17632,531155,27366,43567,120516,109367,361623,254849,0,13,85507,16820,5582,2229,20658,891,835235,1366,651327,13,85188,1755,12163,6183,1811297,1009,1215,611,1383,356,3486,641,160,190,1458,2035,1650,12722,68317,1223,1191,1626,959,589,796,79,122,30,2530,1047,3176,266,1329,597,1,12954,981,1823,2044,5191021,6907,21277,74793,570556,72352,722054,967498,177721,2483762,6367,2930,840037,712,13723,6862,424809,553201,387882,122063,13710,8063,243236,66441,428796,55009,286679,47631,46382,55795,48123,21911,12854,76602,1895,100,4250,454,10106833,42640,10170,938583,7207847,146119,1294741,6338,628804,6499,32867,40154,26056,27,379402,1262280,31070,34960261,4263433,6198590,2094349,845897,1404916,6396110,95946,1733901,1067253,1073786,299732,2,0,645226,161598,419314,184827,113432,277692,735727,29999,6278,390284,6236,529212,105358,9,50279,76295,2767044,96294,21806,55062,4,42672,68661,3993464,1,376844,4985,693849,174865,967662,193371,149741,829277,22020,3531,22962,5301,3198835,2,14365,13563,7508,244120,225972,404551,306008,1297865,13,500148,36192,469523,2304674,2855819,4133851,1434570,253536,1813056,10374292,114580,3252,13816,5991,3,8487,3945,559852,75959,1305621,24788,7220,280754,1376559,467565,24,23532,3475512,15242,6667511,588300,46518,865,53640,1314784,1371062,50364,17095,17493,29306,2232485,19842,31390,1,92997,728802,9597670,145963,3856359,769608,1674,6420,3760,8943,0,83,8927,8489,13754,20254,66,4,3562,13422815,56353610,416970,199182,7,445082,1778976,469748,0,10138,261221,216087
38,2022-01-04,158205,212021,219953,24802,84666,11,4486,5820536,345126,7054,307214,883,36407,21255,3674,231126,1190,1284811,618365,26011,285448,1587915,29698,702374,2151914,34087,25522,2666,622312,293684,222053,22328252,15506,757710,18637,531299,32076,44592,120526,109367,379374,266710,0,13,87263,17566,6075,2419,21678,900,848012,1862,651327,13,87167,1944,12163,6185,1812348,1009,1216,611,1390,356,3493,650,160,190,1458,2035,1654,12761,68319,1223,1191,1626,959,589,796,79,122,30,2566,1048,3193,266,1329,602,1,12999,981,1823,2046,5203374,7068,21277,79274,575871,73786,727899,968171,183178,2493145,6646,3134,865110,712,13769,7073,428509,554436,388651,122063,13710,8128,244733,66674,432807,55009,296204,49771,46474,56515,50005,24671,12990,76602,1955,100,4250,454,10371017,42640,10376,942173,7238408,147203,1344923,6787,629811,6514,33045,40639,26213,27,379402,1264709,32540,35018358,4263732,6200296,2094667,867199,1411798,6566947,96331,1735050,1069549,1073789,302134,2,0,649669,161706,420796,184879,113951,279320,740814,29999,6404,390935,6348,531687,106235,9,52434,76801,2769886,96522,22383,56209,4,43497,68661,4008648,1,377496,4985,695196,177455,971961,196346,150145,829632,23048,3664,23692,5708,3223325,2,14405,13563,7590,244548,227168,412472,306240,1298763,13,500148,36193,470460,2309856,2861119,4145518,1460406,255231,1816956,10390052,116057,3333,13881,5991,3,8682,4010,562437,76233,1310845,25610,7268,281596,1381175,470960,24,23532,3483590,15745,6785286,588929,47272,865,54460,1357753,1391814,50390,17129,17493,29306,2235576,19842,31691,1,93634,731077,9652394,146843,3858248,772189,1777,6936,3760,9509,0,83,9059,8651,16975,20677,66,4,3562,13641520,57165774,420108,199271,7,445369,1800704,471090,0,10143,265479,217678
39,2022-01-05,158245,212021,220415,25289,86636,11,4486,5915695,345255,8021,342133,985,46731,27815,4422,252916,1206,1290817,618918,26326,286529,1588807,30177,703507,2179710,34628,25522,2669,631554,295240,222053,22351104,15532,764476,18637,531432,32076,45989,120535,109367,384126,270508,0,13,89050,18345,6554,2495,21678,900,861159,1862,665821,13,87708,2010,12454,6185,1814188,1009,1216,611,1396,356,3503,652,160,190,1458,2035,1719,12799,68319,1223,1191,1627,959,590,796,79,122,30,2629,1049,3213,266,1331,606,1,13065,981,1825,2058,5219633,7283,21277,79942,578413,75064,736486,969138,188380,2503374,6855,3404,893393,712,13839,7073,433710,557273,389454,122063,13876,8161,246221,66873,436586,55649,306188,49771,46474,56515,50005,24671,13033,85960,1955,113,4250,454,10693911,42640,10376,945609,7297320,148079,1388309,7101,631730,6531,33428,41418,26259,27,379402,1269979,33901,35109286,4264136,6201467,2095183,884855,1429030,6756035,97066,1737540,1071837,1074283,304350,2,0,653792,161813,423042,185031,114787,281155,746632,29999,6851,391633,6406,535177,108366,9,52434,77629,2773156,96746,22834,57131,4,44646,68763,4029274,1,378202,5492,695941,180260,977579,199940,150540,830002,24210,3918,24748,5945,3247900,2,14467,13589,7590,245404,228540,420857,306492,1299848,15,503407,36196,471434,2318543,2871745,4162715,1499976,257504,1821849,10405684,117123,3489,13974,6039,3,8847,4034,565482,76753,1318333,26255,7308,282401,1385760,475027,24,24261,3494696,15849,6922466,589479,47272,865,55376,1375267,1422932,50417,17155,17493,30564,2239475,19842,32515,1,94213,733379,9718861,148609,3862959,774897,1777,6936,3760,9509,0,84,9227,8954,17416,21054,76,4,3562,13835334,57828341,425436,199361,7,445680,1817721,471414,0,10146,269991,219057
40,2022-01-06,158275,213257,220825,25289,87625,11,4715,6025303,345389,9553,380550,1642,57677,31520,5911,274390,1215,1300899,619502,26701,287939,1589947,30597,704907,2206992,35206,25522,2671,641817,297333,229855,22386930,15532,770001,18637,531624,33551,47376,120553,109367,388995,273731,0,13,91587,19017,7057,2652,22520,942,874703,1862,680307,13,88638,2084,12454,6185,1817300,1009,1217,611,1397,356,3512,656,160,190,1458,2035,1777,12832,68320,1225,1191,1627,959,590,798,79,122,30,2686,1049,3237,266,1332,615,1,13074,981,1826,2062,5242672,7405,21277,80175,581394,75715,745544,970567,192157,2510796,6855,3404,919388,712,13948,7137,439017,559950,390294,122063,13876,8211,247863,67021,440024,55649,315915,52465,46534,56515,50005,24671,13084,85960,2363,113,5148,454,10952698,42640,10792,949176,7361660,148079,1422020,7377,631730,6612,33700,42385,26304,27,379402,1276433,35239,35226386,4264669,6203046,2095848,908672,1448448,6975465,98194,1741837,1074007,1074283,306686,2,0,657508,161965,425455,185237,114787,283149,753879,29999,6851,392276,6483,538619,110298,9,52434,78405,2776699,97050,23600,58275,7,45825,68864,4055095,1,378904,5593,697810,183220,983629,203241,151000,830480,25254,4081,25988,5945,3282772,2,14525,13589,7590,246195,230265,428736,306755,1301141,16,512402,36285,472673,2329717,2888917,4179292,1539050,260283,1827867,10420863,118342,3666,14232,6247,3,8847,4151,568650,77272,1327455,26968,7352,283214,1389546,478860,28,24261,3504554,15937,6922466,590063,47443,865,56041,1375267,1455174,50442,17198,17493,30564,2245250,19844,33031,1,95096,735973,9787274,150368,3869728,777584,1777,6936,4207,9720,0,85,9459,9235,17948,21558,90,4,3755,14015065,58663292,430958,199507,7,445680,1843563,471414,0,10152,274087,220178
41,2022-01-07,158300,214905,221316,26408,88775,11,4715,6135836,345518,9429,425593,1505,57677,31513,8133,325479,1221,1309691,620049,27122,289454,1591093,31004,706530,2231686,35802,25522,2753,652819,297333,229855,22450222,15577,775525,18878,531801,34722,48845,120564,109666,395252,276875,0,13,94850,19857,7537,2801,23265,977,887582,2463,696181,13,89821,2125,12454,6185,1821071,1009,1217,611,1401,356,3521,662,160,190,1458,2035,1821,12865,68320,1228,1191,1627,959,590,799,79,122,30,2732,1049,3269,266,1333,621,1,13093,981,1829,2066,5268862,7497,21844,80175,584547,76321,749455,972513,197401,2517475,6855,3995,937649,712,14035,7241,444985,561285,391115,122234,14401,8262,249592,67171,442187,55649,323246,55701,46534,56515,51840,24671,13116,85960,2363,113,5148,454,11275841,43939,10792,953410,7417995,148079,1451354,7377,635613,6638,34139,43229,26304,27,379402,1282957,36447,35368372,4265187,6204224,2096490,930598,1463193,7083762,99463,1747907,1076040,1074283,309130,2,0,661015,162109,428100,185484,116890,285026,761853,30651,6851,392868,6597,542456,112203,9,52434,79082,2780080,97331,23980,59061,7,47036,68945,4083118,1,379572,5593,699811,185606,990057,206272,151517,831052,26166,4296,26952,6412,3310662,2,14525,13589,7891,247009,231436,434896,306755,1302486,18,517445,36326,472673,2342550,2910664,4191193,1577784,263475,1833789,10437471,119421,3904,14414,6247,3,9095,4416,572225,77935,1334994,26968,7382,283214,1391061,482927,28,24261,3513813,16042,7164906,590651,47443,865,56792,1416650,1483212,50464,17258,17493,30564,2252776,19855,33553,1,96070,738442,9850488,150368,3877032,780211,1777,7191,4207,10186,0,85,9600,9464,18274,22210,100,4,3755,14193228,59532995,437062,199758,7,446026,1859841,471414,0,10159,278276,221282
42,2022-01-08,158309,214905,221742,26408,89251,11,4844,6237525,345713,12300,455529,1938,86783,35786,9528,369362,1231,1318582,620679,27122,290878,1592209,31499,707714,2231686,35802,25522,2760,671832,297333,229855,22499525,15597,778701,19360,531925,34722,49850,120591,109666,395252,276875,0,13,94850,20278,7949,2801,23265,977,898661,2463,712357,13,90765,2125,12454,6185,1825417,1009,1218,611,1410,356,3530,665,160,190,1458,2035,1880,12902,68320,1228,1191,1627,959,590,800,79,122,30,2762,1050,3299,266,1341,625,1,13138,981,1830,2075,5300032,7554,21844,80175,584547,76732,758272,974687,201360,2524171,6855,4499,950237,712,14084,7299,451185,564238,391945,122234,14401,8303,251239,67240,443339,57257,332270,55701,46534,56515,51840,24671,13116,85960,2363,113,5148,454,11579510,43939,10792,956032,7473884,149367,1489024,7669,637663,6694,34139,44245,26304,27,381254,1282957,36447,35528004,4265666,6204925,2096806,956720,1485591,7281297,101056,1756209,1077432,1079671,310797,2,0,664391,162373,430920,185677,117956,286841,769400,30853,6851,392868,6597,546314,112203,9,54101,79713,2783331,97668,23980,59823,7,48105,69021,4113789,1,379901,5593,702164,187825,997121,209389,151957,831748,26867,4395,27915,6412,3343146,2,14673,13589,7961,247775,232068,440184,306755,1304058,18,522249,36326,472673,2358685,2936875,4202090,1613427,266962,1839825,10453895,120374,4056,14654,6247,3,9095,4735,575293,78624,1342646,26968,7405,284802,1394685,487437,28,24261,3521572,16042,7164906,591231,47443,865,57339,1416650,1483212,50482,17302,17493,30564,2261039,19855,33915,1,96555,741259,9916725,152778,3880371,782866,1777,7191,4207,10618,0,85,9718,9590,18274,22873,110,4,3880,14333794,59930668,443436,199972,7,446427,1876394,471414,0,10178,281576,221918
43,2022-01-09,158381,219694,222157,26408,89718,11,5058,6310844,345855,13248,475731,2642,96341,40627,10713,404758,1231,1325632,621234,28619,292572,1593700,31841,708291,2231686,35802,25522,2781,677166,297333,229855,22529183,15634,780417,19636,532062,34722,50250,120621,109666,395252,276875,0,13,94850,20479,8316,2801,23265,977,907342,2463,728285,13,91860,2125,12454,6185,1829437,1009,1218,611,1415,356,3539,668,160,190,1458,2035,1941,12935,68320,1229,1191,1627,959,590,802,79,122,30,2777,1050,3325,266,1342,650,1,13169,981,1836,2078,5330662,7594,22418,80175,584547,77449,765605,977410,204372,2528146,7708,4996,969485,712,14177,7299,457227,567332,392857,122469,14401,8335,252517,67294,444124,57257,338070,55701,46534,56515,51840,24671,13116,85960,2363,113,5148,454,11875607,43939,10792,959874,7510436,150874,1507616,7699,638705,6694,34673,44902,26654,27,381254,1282957,36447,35707727,4266195,6206405,2097540,978104,1503082,7436939,102505,1764280,1079781,1081758,311538,2,0,667390,162677,433919,185867,118880,287851,774180,31106,6851,393447,6658,549285,112203,9,54101,79987,2786219,98052,25197,60386,7,49006,69110,4125388,1,380290,5593,703592,190279,1002084,210399,152390,832589,27392,4395,28663,6692,3371037,2,14733,13589,8006,248312,233464,444368,307722,1305707,18,526315,36357,472673,2375813,2965447,4213197,1639846,270651,1844537,10470006,120984,4145,14874,6247,3,9095,4892,578753,79290,1350595,26968,7448,285647,1397257,490784,28,24261,3526054,16042,7164906,591667,47443,865,57705,1416650,1483212,50502,17362,17493,30564,2269550,19856,33915,1,96952,743838,9978452,153762,3883316,785625,1777,7191,4207,10618,0,85,9891,9692,18274,23338,114,4,4007,14475192,60415674,449422,200341,7,447288,1899575,471414,0,10197,282904,221918
44,2022-01-10,158394,220487,222639,27983,90316,11,5058,6399196,345981,13248,501389,2737,116892,47725,12080,443787,1239,1336348,621563,28968,294466,1595931,32228,708931,2286532,36983,25522,2802,686023,302587,232432,22563104,15678,787178,19636,532167,35500,50959,120636,109666,412829,283841,0,13,101933,20699,9451,3107,25925,1028,917091,2893,739292,13,92940,2322,12454,6556,1833478,1009,1219,611,1425,356,3557,673,160,190,1458,2035,2029,12959,68320,1229,1191,1628,959,590,802,79,122,30,2790,1050,3352,266,1344,668,1,13207,981,1838,2085,5357767,7622,22418,80998,591745,77677,767183,979929,208559,2530917,7708,5472,983899,712,14317,7394,462382,569184,393808,122628,14871,8419,253775,67373,446268,57849,344711,55980,46534,56515,51840,30711,13161,85960,2363,113,5148,454,11963184,44409,10792,962827,7535691,152243,1535382,7699,639048,6713,34673,45340,26807,27,381254,1297612,40037,35875790,4266649,6208337,2098908,978104,1557597,7554344,103458,1770545,1082570,1083988,312572,2,0,670483,162913,437602,186065,119521,288715,780833,31106,6851,393983,6716,551188,116039,9,54101,80269,2788860,98506,26011,60823,7,49673,69110,4125388,1,380985,6087,705986,192171,1004706,210991,152826,833946,27891,4651,29069,6692,3400076,2,14756,13589,8076,248732,234277,450908,308261,1307174,20,529454,36403,475686,2388289,2998530,4220984,1660058,274529,1848641,10485705,121742,4216,15101,6247,3,9518,4916,583531,79766,1359544,29030,7454,286397,1398557,493289,28,24261,3528463,16253,7457300,592128,48355,865,58714,1416650,1546877,50527,17394,17493,30564,2277476,19858,34385,1,97354,744967,10043688,154578,3885416,788187,1942,7880,4207,10618,0,85,9969,9820,18701,23789,114,4,4011,14617314,61799496,456179,200730,7,447288,1914393,472910,0,10197,284389,223000
45,2022-01-11,158471,222664,223196,28542,91148,11,5058,6533635,346224,15834,536025,3429,116879,50905,13649,485530,1254,1347274,622236,29489,296253,1598389,32795,709622,2307843,38072,25522,2830,697236,304856,232432,22636359,15678,794240,19636,532402,35755,52007,120670,109666,417533,286080,0,13,103935,20890,10201,3322,26741,1033,927308,2893,749865,13,94079,2322,12650,6558,1837390,1009,1221,611,1429,356,3584,675,160,190,1458,2035,2147,12980,68320,1229,1191,1629,959,590,802,79,122,30,2798,1050,3372,266,1345,705,1,13249,981,1838,2086,5380841,7655,22418,81719,595795,77857,775139,982614,212074,2538298,7930,5996,1006295,712,14415,7562,469065,578525,394740,122628,14871,8559,255755,67492,448728,57849,355258,60490,46713,59835,51840,31480,13265,85960,2390,268,5351,454,12322734,44409,11122,968313,7581381,152243,1568215,8601,641164,6794,34852,46005,26807,27,382440,1300994,40037,36070510,4267451,6210298,2100518,1021303,1589099,7774863,105172,1776780,1085500,1088877,313677,2,0,674868,163269,441999,186878,120520,290956,787498,31372,7054,394470,6824,554246,117001,9,54101,80867,2792035,99099,26513,61255,7,50702,69323,4170066,1,382124,6165,709429,194695,1012042,212859,152982,835927,28601,4755,29758,6893,3432119,2,14848,13589,8076,249154,236241,460530,308870,1309248,28,533559,36415,475686,2412577,3026473,4232386,1693398,278698,1857502,10503101,122403,4339,15372,6562,3,9518,5052,588183,80154,1359544,29030,7454,287243,1401959,498506,25,24261,3534131,16337,7592242,593072,48813,865,59776,1487291,1571481,50552,17463,17493,30564,2284609,19860,34658,1,97897,749832,10117954,155443,3890974,790698,1942,7880,4764,11226,0,85,10096,9946,18847,24217,114,4,4094,14732594,62586798,463357,201155,7,447865,1930428,473302,0,10208,287110,223000
