Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Recovered,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Western Sahara_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
423.0,383.0,1468.0,545.0,17.0,19.0,1628.0,853.0,96.0,2686.0,28.0,934.0,411.0,89.0,1191.0,460.0,12639.0,717.0,33.0,811.0,164.0,63.0,861.0,22194.0,7.0,26.0,5.0,194.0,764.0,6.0,14034.0,135.0,577.0,384.0,22.0,3.0,7.0,115.0,658.0,1373.0,1266.0,0.0,13.0,217.0,105.0,228.0,5.0,310.0,4726.0,22.0,9340.0,0.0,260.0,7.0,8.0,10.0,5116.0,990.0,587.0,579.0,351.0,139.0,1533.0,254.0,146.0,168.0,327.0,544.0,1276.0,935.0,67803.0,1019.0,121.0,651.0,937.0,98.0,144.0,44.0,75.0,18.0,256.0,781.0,538.0,138.0,560.0,180.0,1.0,76.0,184.0,1265.0,1780.0,45.0,180.0,483.0,349.0,1282.0,396.0,494.0,5017.0,184.0,11.0,5071.0,712.0,90.0,15.0,1956.0,3747.0,1450.0,78.0,16.0,31.0,1149.0,10.0,52.0,15.0,2308.0,72.0,47.0,139.0,152.0,171.0,18.0,358.0,6.0,1.0,32.0,78167.0,30.0,4.0,211.0,107663.0,287.0,1832.0,12.0,77.0,33.0,144.0,33.0,25.0,7.0,305.0,817.0,1586.0,5311.0,2738.0,62589.0,1122.0,5709.0,9248.0,135586.0,63.0,3906.0,353.0,697.0,172.0,10331.0,170.0,743.0,228.0,14.0,548.0,576.0,14.0,20.0,78.0,880.0,2970.0,9.0,88.0,8.0,3963.0,19.0,56.0,293.0,6.0,268.0,2439.0,1056.0,79.0,15.0,241.0,1184.0,10.0,16.0,9.0,74.0,2.0,13.0,40.0,19580.0,1160.0,6.0,278.0,254.0,599.0,6086.0,371.0,4035.0,2100.0,2.0,115.0,2954.0,3764.0,4848.0,12442.0,2057.0,4417.0,7497.0,105.0,11.0,14.0,8.0,279.0,4.0,2795.0,237.0,2447.0,11.0,6.0,1481.0,581.0,1059.0,8.0,1749.0,2.0,141942.0,185.0,14.0,10.0,7693.0,22253.0,19.0,376.0,24.0,2258.0,1.0,65.0,107.0,623.0,34109.0,52.0,1462.0,2359.0,3.0,39.0,3.0,45.0,335.0,2.0,113.0,150.0,9.0,8.0,55242.0,397505.0,424.0,520.0,165.0,249.0,261.0,4.0,0.0,39.0,11.0
444.0,400.0,1572.0,564.0,19.0,19.0,1715.0,881.0,99.0,2734.0,28.0,943.0,415.0,98.0,1212.0,481.0,12942.0,822.0,40.0,823.0,218.0,63.0,1066.0,23403.0,8.0,26.0,5.0,210.0,804.0,6.0,16170.0,135.0,593.0,414.0,22.0,3.0,7.0,117.0,730.0,1373.0,1291.0,0.0,13.0,217.0,105.0,228.0,5.0,310.0,5276.0,25.0,10031.0,0.0,260.0,7.0,8.0,10.0,5546.0,990.0,588.0,579.0,351.0,139.0,1536.0,254.0,146.0,168.0,327.0,569.0,1276.0,960.0,67803.0,1019.0,124.0,651.0,937.0,98.0,144.0,45.0,75.0,18.0,256.0,783.0,543.0,163.0,560.0,180.0,1.0,76.0,184.0,1266.0,2054.0,45.0,180.0,502.0,384.0,1343.0,457.0,526.0,5312.0,184.0,11.0,5402.0,712.0,135.0,15.0,2111.0,4450.0,1560.0,93.0,18.0,33.0,1185.0,12.0,55.0,15.0,2487.0,77.0,51.0,141.0,154.0,171.0,18.0,358.0,6.0,1.0,32.0,82048.0,34.0,4.0,218.0,113296.0,313.0,1884.0,12.0,87.0,33.0,164.0,37.0,27.0,8.0,312.0,895.0,1616.0,5916.0,2956.0,64586.0,1202.0,6074.0,9404.0,139422.0,63.0,4257.0,358.0,727.0,179.0,10384.0,184.0,855.0,270.0,15.0,577.0,582.0,31.0,21.0,78.0,912.0,3034.0,9.0,93.0,8.0,4119.0,19.0,59.0,299.0,6.0,273.0,2785.0,1174.0,81.0,16.0,248.0,1275.0,17.0,16.0,9.0,77.0,2.0,14.0,40.0,20549.0,1210.0,6.0,342.0,276.0,617.0,6086.0,419.0,4263.0,2249.0,2.0,119.0,4342.0,3870.0,5205.0,13141.0,2210.0,4761.0,8672.0,110.0,11.0,14.0,8.0,279.0,4.0,2932.0,244.0,2666.0,11.0,7.0,1623.0,682.0,1091.0,12.0,1845.0,2.0,148220.0,189.0,14.0,10.0,8419.0,23280.0,19.0,379.0,25.0,2369.0,1.0,70.0,107.0,628.0,38226.0,53.0,1668.0,2659.0,3.0,39.0,3.0,45.0,351.0,5.0,120.0,158.0,9.0,8.0,60733.0,429052.0,424.0,545.0,167.0,251.0,263.0,4.0,0.0,39.0,11.0
484.0,409.0,1666.0,583.0,19.0,19.0,1795.0,921.0,100.0,2773.0,28.0,953.0,420.0,111.0,1228.0,495.0,13244.0,926.0,41.0,887.0,330.0,66.0,1486.0,24983.0,9.0,26.0,5.0,264.0,858.0,13.0,18092.0,135.0,618.0,443.0,23.0,3.0,7.0,119.0,730.0,1423.0,1336.0,0.0,13.0,221.0,108.0,232.0,5.0,342.0,5759.0,25.0,10912.0,0.0,271.0,7.0,8.0,11.0,5972.0,991.0,588.0,579.0,351.0,139.0,1539.0,254.0,146.0,168.0,327.0,609.0,1276.0,973.0,67803.0,1019.0,126.0,651.0,937.0,98.0,144.0,45.0,75.0,18.0,256.0,783.0,552.0,166.0,560.0,182.0,1.0,76.0,184.0,1267.0,2223.0,60.0,180.0,539.0,444.0,1407.0,515.0,564.0,5569.0,184.0,11.0,5635.0,712.0,135.0,15.0,2349.0,4965.0,1699.0,103.0,18.0,33.0,1207.0,12.0,56.0,15.0,2605.0,83.0,51.0,141.0,154.0,184.0,18.0,362.0,6.0,1.0,32.0,86334.0,44.0,4.0,234.0,118181.0,378.0,1955.0,12.0,95.0,36.0,194.0,37.0,30.0,8.0,343.0,980.0,1648.0,6725.0,3293.0,66220.0,1232.0,6574.0,9968.0,143626.0,63.0,4667.0,372.0,781.0,184.0,10423.0,184.0,910.0,280.0,16.0,589.0,609.0,31.0,24.0,78.0,955.0,3115.0,9.0,93.0,8.0,4228.0,19.0,74.0,337.0,7.0,314.0,3181.0,1289.0,84.0,16.0,252.0,1374.0,17.0,16.0,9.0,82.0,2.0,14.0,43.0,21762.0,1239.0,7.0,410.0,288.0,663.0,6211.0,457.0,4489.0,2528.0,2.0,124.0,5256.0,4076.0,5575.0,13956.0,2376.0,5202.0,10131.0,110.0,11.0,14.0,12.0,333.0,4.0,3287.0,250.0,2867.0,11.0,7.0,1910.0,701.0,1124.0,12.0,1934.0,3.0,153222.0,190.0,15.0,10.0,9141.0,24051.0,19.0,380.0,25.0,2423.0,1.0,73.0,109.0,643.0,42282.0,53.0,1892.0,2990.0,3.0,48.0,3.0,45.0,361.0,5.0,123.0,190.0,9.0,8.0,65077.0,462780.0,456.0,582.0,171.0,255.0,263.0,4.0,0.0,39.0,11.0
521.0,416.0,1761.0,601.0,19.0,19.0,1975.0,937.0,103.0,2822.0,28.0,965.0,428.0,122.0,1241.0,506.0,13555.0,991.0,42.0,925.0,424.0,67.0,1981.0,26667.0,10.0,35.0,5.0,268.0,901.0,13.0,19638.0,136.0,635.0,443.0,27.0,3.0,7.0,119.0,820.0,1451.0,1370.0,0.0,13.0,230.0,112.0,239.0,5.0,407.0,6237.0,25.0,11677.0,0.0,285.0,8.0,8.0,11.0,6501.0,991.0,588.0,579.0,351.0,139.0,1544.0,254.0,146.0,168.0,327.0,638.0,1276.0,989.0,67803.0,1019.0,128.0,651.0,937.0,98.0,144.0,45.0,75.0,18.0,256.0,783.0,555.0,168.0,560.0,183.0,1.0,76.0,184.0,1267.0,2473.0,60.0,215.0,558.0,444.0,1495.0,564.0,595.0,5732.0,184.0,11.0,5819.0,712.0,150.0,16.0,2620.0,7161.0,1794.0,117.0,18.0,34.0,1258.0,12.0,65.0,16.0,2769.0,83.0,51.0,143.0,155.0,191.0,18.0,382.0,6.0,1.0,32.0,90676.0,44.0,4.0,242.0,122171.0,378.0,2011.0,14.0,126.0,36.0,212.0,37.0,31.0,8.0,382.0,1190.0,1675.0,7598.0,3512.0,68192.0,1279.0,8089.0,10408.0,147577.0,63.0,5530.0,372.0,812.0,189.0,10450.0,250.0,993.0,298.0,16.0,612.0,619.0,37.0,24.0,79.0,999.0,3223.0,9.0,93.0,9.0,4346.0,19.0,87.0,350.0,7.0,318.0,3441.0,1438.0,90.0,16.0,255.0,1448.0,20.0,16.0,9.0,86.0,2.0,14.0,50.0,23097.0,1283.0,7.0,438.0,305.0,711.0,6314.0,484.0,4695.0,2752.0,2.0,129.0,5897.0,4195.0,5955.0,15472.0,2512.0,5467.0,11917.0,118.0,12.0,15.0,12.0,344.0,4.0,3651.0,265.0,3105.0,11.0,8.0,2108.0,715.0,1160.0,21.0,2003.0,4.0,158273.0,190.0,17.0,10.0,9685.0,24551.0,19.0,382.0,32.0,2473.0,2.0,76.0,109.0,671.0,47029.0,53.0,2203.0,3360.0,3.0,48.0,3.0,45.0,398.0,5.0,127.0,201.0,9.0,8.0,73758.0,496535.0,473.0,624.0,171.0,257.0,267.0,4.0,1.0,40.0,13.0
555.0,433.0,1825.0,601.0,19.0,21.0,1975.0,967.0,103.0,2857.0,28.0,974.0,429.0,133.0,1265.0,514.0,13806.0,1058.0,46.0,1040.0,482.0,68.0,2226.0,28018.0,13.0,35.0,5.0,275.0,946.0,13.0,20727.0,136.0,661.0,484.0,38.0,5.0,8.0,120.0,820.0,1567.0,1445.0,0.0,13.0,243.0,112.0,241.0,5.0,428.0,6648.0,25.0,12292.0,0.0,289.0,8.0,8.0,11.0,6927.0,991.0,589.0,579.0,351.0,139.0,1548.0,254.0,146.0,168.0,327.0,661.0,1276.0,1000.0,67803.0,1019.0,155.0,652.0,937.0,98.0,145.0,45.0,75.0,18.0,256.0,784.0,555.0,172.0,560.0,183.0,1.0,76.0,184.0,1267.0,2709.0,60.0,223.0,577.0,533.0,1534.0,620.0,616.0,5831.0,184.0,11.0,5996.0,712.0,187.0,16.0,2759.0,7257.0,1939.0,118.0,18.0,34.0,1304.0,12.0,69.0,16.0,2905.0,83.0,51.0,143.0,155.0,196.0,18.0,388.0,6.0,1.0,32.0,93790.0,46.0,9.0,257.0,124908.0,408.0,2081.0,14.0,137.0,38.0,250.0,45.0,33.0,8.0,392.0,1310.0,1689.0,8446.0,3842.0,70029.0,1318.0,8928.0,10743.0,152271.0,65.0,6005.0,381.0,865.0,191.0,10480.0,283.0,1154.0,339.0,18.0,630.0,630.0,48.0,24.0,79.0,1026.0,3270.0,9.0,102.0,12.0,4530.0,19.0,87.0,370.0,7.0,319.0,3844.0,1560.0,92.0,16.0,263.0,1545.0,20.0,16.0,9.0,92.0,2.0,14.0,50.0,24413.0,1312.0,8.0,491.0,318.0,760.0,6409.0,546.0,5011.0,2974.0,2.0,133.0,6848.0,4428.0,6356.0,15987.0,2728.0,5990.0,13584.0,120.0,12.0,15.0,12.0,356.0,4.0,4033.0,278.0,3380.0,11.0,8.0,2299.0,728.0,1188.0,21.0,2028.0,4.0,163027.0,198.0,19.0,10.0,10151.0,25107.0,25.0,385.0,32.0,2518.0,2.0,76.0,112.0,685.0,52167.0,53.0,2511.0,3736.0,3.0,48.0,3.0,45.0,407.0,5.0,129.0,226.0,9.0,8.0,78991.0,526396.0,494.0,767.0,175.0,258.0,268.0,4.0,1.0,40.0,14.0
607.0,446.0,1914.0,638.0,19.0,21.0,2142.0,1013.0,103.0,2857.0,28.0,983.0,429.0,133.0,1268.0,514.0,13945.0,1098.0,46.0,1136.0,621.0,71.0,2578.0,29647.0,14.0,35.0,5.0,300.0,1009.0,13.0,22192.0,136.0,675.0,497.0,41.0,5.0,8.0,122.0,820.0,1567.0,1445.0,-1.0,13.0,242.0,114.0,242.0,5.0,445.0,7049.0,25.0,12846.0,0.0,298.0,8.0,8.0,18.0,7213.0,991.0,589.0,579.0,352.0,139.0,1552.0,254.0,146.0,168.0,327.0,684.0,1276.0,1004.0,67803.0,1019.0,189.0,653.0,937.0,99.0,145.0,45.0,75.0,18.0,256.0,784.0,607.0,172.0,560.0,183.0,1.0,76.0,184.0,1267.0,2776.0,60.0,234.0,595.0,574.0,1600.0,669.0,633.0,5991.0,184.0,11.0,6174.0,712.0,214.0,16.0,2967.0,7466.0,2065.0,125.0,21.0,34.0,1309.0,14.0,71.0,16.0,2974.0,86.0,53.0,143.0,155.0,196.0,18.0,389.0,6.0,1.0,32.0,120633.0,49.0,9.0,272.0,127854.0,566.0,2114.0,14.0,155.0,38.0,250.0,45.0,33.0,8.0,393.0,1410.0,1701.0,9205.0,4241.0,71686.0,1352.0,9655.0,11145.0,156363.0,69.0,6748.0,389.0,951.0,197.0,10512.0,283.0,1234.0,377.0,19.0,651.0,632.0,50.0,25.0,79.0,1053.0,3281.0,9.0,106.0,13.0,4683.0,20.0,105.0,378.0,7.0,324.0,4219.0,1662.0,93.0,16.0,272.0,1661.0,21.0,16.0,12.0,92.0,3.0,14.0,50.0,25587.0,1330.0,9.0,529.0,323.0,828.0,6525.0,599.0,5230.0,3234.0,2.0,134.0,7519.0,4648.0,6674.0,16585.0,2979.0,6300.0,15770.0,126.0,12.0,15.0,12.0,356.0,4.0,4462.0,280.0,3630.0,11.0,10.0,2532.0,742.0,1205.0,25.0,2173.0,4.0,166831.0,210.0,19.0,10.0,10483.0,25415.0,25.0,388.0,32.0,2551.0,2.0,76.0,113.0,707.0,56956.0,54.0,2777.0,4123.0,3.0,57.0,3.0,53.0,431.0,5.0,129.0,228.0,9.0,9.0,84279.0,555313.0,480.0,865.0,181.0,262.0,290.0,6.0,1.0,43.0,14.0
665.0,467.0,1983.0,646.0,19.0,23.0,2208.0,1039.0,102.0,2863.0,28.0,987.0,429.0,144.0,1281.0,517.0,14041.0,1148.0,47.0,1361.0,803.0,72.0,2919.0,30589.0,18.0,35.0,5.0,330.0,1037.0,13.0,23430.0,136.0,685.0,497.0,62.0,5.0,10.0,122.0,820.0,1732.0,1490.0,13.0,13.0,246.0,116.0,244.0,5.0,474.0,7470.0,25.0,13557.0,0.0,300.0,8.0,11.0,23.0,7525.0,991.0,589.0,579.0,352.0,139.0,1555.0,254.0,146.0,168.0,327.0,740.0,1276.0,1009.0,67803.0,1019.0,190.0,653.0,937.0,100.0,145.0,45.0,75.0,18.0,256.0,784.0,618.0,173.0,560.0,184.0,1.0,76.0,184.0,1267.0,2852.0,60.0,235.0,612.0,626.0,1650.0,726.0,662.0,6059.0,184.0,11.0,6318.0,712.0,298.0,16.0,3167.0,7529.0,2190.0,137.0,21.0,34.0,1332.0,15.0,74.0,16.0,3064.0,86.0,55.0,143.0,157.0,207.0,18.0,391.0,6.0,1.0,32.0,124298.0,57.0,9.0,300.0,130072.0,566.0,2145.0,14.0,156.0,38.0,319.0,45.0,40.0,8.0,397.0,1458.0,1711.0,10453.0,4557.0,73303.0,1378.0,10647.0,11586.0,159516.0,73.0,7370.0,391.0,1091.0,208.0,10537.0,283.0,1300.0,419.0,19.0,655.0,641.0,59.0,26.0,79.0,1062.0,3292.0,9.0,106.0,16.0,4817.0,20.0,123.0,384.0,7.0,324.0,4661.0,1712.0,93.0,17.0,274.0,1763.0,21.0,16.0,14.0,92.0,3.0,14.0,50.0,26551.0,1349.0,9.0,529.0,343.0,854.0,6603.0,727.0,5496.0,3400.0,2.0,147.0,9784.0,4932.0,6934.0,16934.0,3231.0,6633.0,18328.0,127.0,12.0,15.0,12.0,356.0,4.0,4934.0,291.0,4054.0,11.0,10.0,2918.0,769.0,1212.0,60.0,2272.0,4.0,170099.0,217.0,29.0,10.0,10948.0,25688.0,25.0,393.0,49.0,2579.0,4.0,77.0,113.0,726.0,61049.0,54.0,3102.0,4521.0,3.0,57.0,3.0,53.0,436.0,5.0,129.0,242.0,11.0,10.0,88621.0,580619.0,480.0,998.0,189.0,265.0,308.0,6.0,1.0,45.0,17.0
714.0,475.0,2070.0,659.0,19.0,23.0,2277.0,1067.0,103.0,2870.0,28.0,998.0,433.0,165.0,1291.0,527.0,14226.0,1197.0,49.0,1528.0,1012.0,72.0,3281.0,31119.0,18.0,35.0,5.0,354.0,1083.0,13.0,25262.0,136.0,713.0,528.0,63.0,5.0,11.0,122.0,848.0,1870.0,1490.0,13.0,13.0,246.0,116.0,244.0,5.0,517.0,7953.0,25.0,14248.0,0.0,300.0,8.0,11.0,23.0,7917.0,991.0,589.0,579.0,353.0,139.0,1564.0,254.0,146.0,168.0,327.0,819.0,1276.0,1012.0,67803.0,1019.0,190.0,653.0,937.0,100.0,145.0,45.0,75.0,18.0,256.0,784.0,618.0,173.0,560.0,185.0,1.0,76.0,184.0,1267.0,2979.0,60.0,241.0,618.0,638.0,1704.0,766.0,695.0,6111.0,184.0,11.0,6511.0,712.0,363.0,16.0,3286.0,7603.0,2350.0,149.0,41.0,34.0,1373.0,15.0,82.0,16.0,3161.0,86.0,55.0,145.0,157.0,217.0,18.0,391.0,6.0,1.0,32.0,130253.0,57.0,9.0,306.0,131359.0,636.0,2170.0,14.0,167.0,38.0,363.0,47.0,40.0,8.0,407.0,1512.0,1720.0,11487.0,4839.0,74877.0,1400.0,11479.0,12046.0,162488.0,73.0,7645.0,397.0,1232.0,216.0,10564.0,387.0,1355.0,430.0,19.0,657.0,658.0,59.0,35.0,79.0,1070.0,3307.0,9.0,108.0,16.0,4987.0,20.0,144.0,393.0,7.0,324.0,5014.0,1934.0,93.0,30.0,283.0,1888.0,28.0,16.0,16.0,92.0,3.0,14.0,52.0,27419.0,1366.0,9.0,570.0,373.0,908.0,6623.0,813.0,5837.0,3472.0,2.0,159.0,10303.0,5223.0,7202.0,17448.0,3428.0,6879.0,21102.0,134.0,14.0,15.0,12.0,371.0,4.0,5369.0,299.0,4465.0,11.0,11.0,3252.0,835.0,1220.0,60.0,2415.0,4.0,172541.0,233.0,32.0,10.0,11445.0,25936.0,29.0,393.0,53.0,2613.0,6.0,77.0,113.0,747.0,65111.0,55.0,3372.0,4933.0,3.0,57.0,3.0,54.0,440.0,11.0,129.0,254.0,11.0,10.0,93873.0,607670.0,483.0,1165.0,189.0,266.0,308.0,6.0,1.0,45.0,17.0
784.0,494.0,2160.0,673.0,19.0,23.0,2443.0,1111.0,103.0,2886.0,28.0,999.0,433.0,165.0,1299.0,527.0,14336.0,1253.0,49.0,1671.0,1231.0,73.0,3728.0,33573.0,18.0,35.0,5.0,397.0,1110.0,13.0,28320.0,136.0,747.0,542.0,74.0,5.0,56.0,122.0,848.0,1870.0,1517.0,15.0,13.0,246.0,117.0,247.0,5.0,549.0,8447.0,26.0,14860.0,0.0,304.0,8.0,12.0,23.0,8273.0,991.0,590.0,579.0,353.0,139.0,1566.0,254.0,146.0,168.0,327.0,841.0,1276.0,1017.0,67803.0,1019.0,190.0,653.0,937.0,102.0,145.0,45.0,75.0,18.0,256.0,784.0,622.0,186.0,560.0,185.0,1.0,76.0,184.0,1268.0,3105.0,117.0,254.0,626.0,638.0,1741.0,814.0,715.0,6216.0,184.0,11.0,6681.0,712.0,435.0,16.0,3614.0,7858.0,2505.0,159.0,51.0,35.0,1400.0,15.0,85.0,16.0,3237.0,86.0,55.0,145.0,158.0,217.0,18.0,391.0,6.0,1.0,35.0,133470.0,80.0,9.0,348.0,134753.0,636.0,2192.0,14.0,180.0,43.0,404.0,55.0,41.0,8.0,419.0,1579.0,1727.0,12322.0,5136.0,76389.0,1415.0,12547.0,12501.0,165155.0,125.0,8100.0,401.0,1295.0,225.0,10591.0,387.0,1405.0,449.0,19.0,666.0,663.0,59.0,48.0,79.0,1091.0,3373.0,9.0,110.0,16.0,5072.0,22.0,148.0,399.0,7.0,324.0,5399.0,2049.0,93.0,30.0,288.0,2024.0,29.0,16.0,16.0,93.0,3.0,14.0,53.0,28153.0,1386.0,9.0,584.0,407.0,974.0,6740.0,910.0,6383.0,3574.0,2.0,161.0,11475.0,5453.0,7582.0,18091.0,3711.0,7216.0,24490.0,136.0,14.0,15.0,12.0,372.0,4.0,5862.0,314.0,4873.0,11.0,13.0,3699.0,863.0,1248.0,80.0,2506.0,4.0,177644.0,238.0,32.0,10.0,11927.0,26336.0,33.0,395.0,88.0,2643.0,8.0,81.0,114.0,780.0,69392.0,55.0,3764.0,5365.0,3.0,81.0,3.0,54.0,447.0,11.0,131.0,256.0,11.0,10.0,98476.0,636350.0,492.0,1302.0,197.0,267.0,374.0,6.0,1.0,48.0,23.0
840.0,518.0,2268.0,673.0,19.0,23.0,2571.0,1159.0,103.0,2897.0,28.0,1001.0,433.0,169.0,1299.0,532.0,14476.0,1283.0,53.0,1700.0,1572.0,75.0,4204.0,34809.0,18.0,35.0,5.0,441.0,1167.0,15.0,30425.0,136.0,800.0,546.0,85.0,5.0,56.0,122.0,996.0,1996.0,1561.0,15.0,13.0,250.0,117.0,252.0,5.0,579.0,9840.0,26.0,15857.0,0.0,305.0,8.0,12.0,27.0,8807.0,991.0,593.0,579.0,353.0,139.0,1571.0,254.0,146.0,168.0,328.0,861.0,1276.0,1017.0,67803.0,1019.0,193.0,653.0,937.0,102.0,145.0,45.0,75.0,18.0,256.0,784.0,628.0,194.0,560.0,186.0,1.0,76.0,184.0,1268.0,3233.0,117.0,267.0,642.0,654.0,1791.0,862.0,735.0,6433.0,184.0,11.0,6879.0,712.0,591.0,16.0,3755.0,8225.0,2673.0,164.0,51.0,35.0,1434.0,16.0,92.0,17.0,3369.0,86.0,55.0,145.0,158.0,233.0,18.0,394.0,6.0,1.0,35.0,145960.0,80.0,9.0,370.0,137698.0,641.0,2207.0,14.0,196.0,43.0,438.0,55.0,41.0,8.0,426.0,1652.0,1739.0,13430.0,5516.0,77995.0,1434.0,13271.0,12758.0,168941.0,143.0,8626.0,402.0,1402.0,234.0,10613.0,449.0,1524.0,466.0,19.0,675.0,668.0,59.0,49.0,79.0,1128.0,3444.0,9.0,111.0,16.0,5182.0,25.0,171.0,412.0,7.0,324.0,5847.0,2154.0,93.0,31.0,303.0,2283.0,31.0,16.0,16.0,95.0,3.0,14.0,57.0,29214.0,1401.0,9.0,584.0,442.0,1081.0,6896.0,1019.0,6919.0,3751.0,7.0,174.0,12491.0,5660.0,7918.0,18841.0,4103.0,7707.0,27938.0,138.0,14.0,15.0,12.0,426.0,4.0,6380.0,335.0,5318.0,11.0,15.0,4427.0,977.0,1268.0,80.0,2605.0,4.0,184948.0,238.0,32.0,10.0,12540.0,26732.0,33.0,395.0,94.0,2672.0,18.0,81.0,114.0,822.0,74193.0,55.0,4161.0,5825.0,3.0,81.0,3.0,60.0,457.0,11.0,131.0,284.0,11.0,11.0,103093.0,667592.0,502.0,1349.0,204.0,268.0,374.0,6.0,1.0,48.0,23.0
