,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antarctica_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Nunavut,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Repatriated Travellers,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, North_nan","Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Guernsey,United Kingdom_Isle of Man,United Kingdom_Jersey,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Winter Olympics 2022_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
168,2022-01-09,7373,3240,6339,141,1826,0,120,117492,8001,15,743,1,10,16,13,1580,9,16945,8445,717,1397,28102,266,5712,28459,605,161,3,19983,13568,2475,620251,98,31556,333,19291,38,361,3015,1853,3338,2439,1,0,1408,172,21,12,111,4,10366,0,11917,0,961,15,101,184,39272,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130338,159,370,1225,7372,735,12878,8328,657,36590,15,1,3385,13,189,47,4255,33709,21964,3827,177,82,1955,1336,7030,709,1822,342,636,831,788,186,281,419,6,0,59,7,122872,295,343,14187,113977,1325,21394,200,16125,149,400,1070,780,0,10443,39780,39,483936,144129,131878,24207,5952,8269,139038,2499,18399,12876,18274,5446,0,0,6071,2991,2471,2818,437,4658,9283,683,287,5788,71,7552,922,2,1117,2413,31678,264,672,487,0,886,786,300334,0,10363,42,1997,2442,14911,2085,3724,11604,182,23,193,75,21080,0,51,218,280,3077,8032,1350,4118,28972,0,7465,591,16658,203067,52150,99742,19113,618,59011,309787,1375,28,306,84,0,103,63,8893,1898,12912,134,124,838,16962,5655,0,1335,92453,136,89934,15119,3340,0,1198,15377,12349,2926,850,125,740,21825,122,253,0,3066,25665,83702,3339,103615,2174,6,110,40,12,0,0,100,28,68,90,1,0,27,150154,838133,6192,1494,1,5357,34319,4954,0,1986,3812,5148
169,2022-01-10,7373,3241,6349,141,1832,0,120,117543,8004,15,754,1,11,19,13,1593,9,16953,8457,717,1397,28105,266,5724,28518,607,161,3,19999,13645,2497,620366,98,31672,333,19293,38,364,3015,1853,3344,2446,1,0,1427,172,23,12,112,4,10378,0,11966,0,961,15,101,185,39285,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130395,158,370,1225,7382,738,12918,8329,661,36624,15,2,3394,13,189,47,4255,33713,21995,3827,177,82,1956,1341,7042,714,1830,343,636,831,788,186,281,419,6,0,59,7,123151,295,343,14218,114029,1332,21479,200,16126,149,400,1070,780,0,10443,39947,39,484213,144136,131915,24212,5952,8271,139265,2501,18401,12893,18284,5454,0,0,6114,2991,2472,2819,448,4661,9298,683,287,5796,71,7566,930,2,1117,2420,31696,264,675,488,0,888,786,300334,0,10380,42,2001,2448,14915,2096,3726,11606,182,24,194,75,21088,0,51,218,281,3085,8042,1350,4119,28974,0,7469,591,16670,203097,52293,99761,19133,619,59027,310513,1384,28,306,84,0,103,63,8895,1899,12936,134,125,838,16989,5662,0,1335,92530,136,90136,15134,3340,0,1198,15377,12387,2930,850,125,740,21838,122,254,0,3082,25670,83843,3357,103716,2174,6,110,40,12,0,0,100,28,68,90,1,0,27,150230,840147,6199,1497,1,5357,34531,4987,0,1986,3817,5180
170,2022-01-11,7374,3247,6363,141,1840,0,120,117595,8006,16,775,1,11,26,13,1614,9,16966,8471,717,1397,28107,266,5739,28539,607,161,3,20056,13673,2497,620507,98,31761,333,19295,38,366,3015,1853,3352,2449,1,0,1426,173,23,12,114,4,10399,0,12028,0,961,15,106,185,39289,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130460,158,370,1225,7386,742,12956,8330,665,36683,15,2,3408,13,189,47,4255,34122,22014,3827,177,84,1959,1345,7066,714,1839,344,636,832,788,186,281,419,6,0,59,7,123490,295,344,14264,114351,1332,21559,201,16127,149,403,1073,780,0,10449,40016,39,484655,144144,131940,24220,5952,8274,139559,2502,18403,12909,18286,5462,0,0,6166,2991,2473,2823,457,4668,9311,686,287,5805,71,7581,930,2,1117,2427,31723,264,675,492,0,891,786,300574,0,10397,44,2001,2453,14927,2099,3735,11607,182,24,197,75,21106,0,51,218,281,3086,8055,1350,4119,28987,0,7479,595,16670,203157,52511,100254,19161,621,59070,311281,1387,28,310,85,0,103,65,8897,1901,12936,134,125,838,17039,5666,0,1335,92649,136,90383,15149,3347,0,1199,15431,12409,2933,850,125,740,21850,122,258,0,3102,25707,83980,3361,103950,2177,6,110,40,12,0,0,100,28,68,90,1,0,27,150609,842664,6202,1501,1,5361,34787,4993,0,1987,3825,5180
171,2022-01-12,7376,3253,6372,141,1842,0,120,117670,8014,16,797,1,17,30,13,1639,9,16978,8480,717,1397,28111,267,5757,28566,607,162,3,20103,13696,2497,620641,98,31838,339,19297,38,368,3015,1853,3367,2455,1,0,1429,174,23,12,115,4,10445,0,12080,0,961,15,106,185,39290,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130529,159,370,1225,7394,745,12983,8330,669,36765,15,2,3433,13,189,47,4259,34162,22042,3828,177,84,1963,1349,7090,721,1845,344,636,832,794,186,281,435,6,0,59,7,123714,297,344,14311,114735,1336,21637,201,16128,150,403,1075,780,0,10449,40083,39,485035,144150,131972,24225,6035,8290,139872,2506,18408,12932,18288,5469,0,0,6210,2992,2473,2826,464,4690,9325,686,287,5813,71,7592,930,2,1117,2437,31738,264,677,496,0,893,786,300764,0,10406,44,2003,2457,14935,2105,3761,11609,182,25,199,75,21114,0,51,218,286,3092,8062,1372,4119,28992,0,7486,595,16670,203193,52654,100938,19181,621,59114,312010,1391,28,310,85,0,103,65,8899,1901,12958,134,125,839,17081,5678,0,1335,92830,136,90508,15163,3358,0,1201,15462,12427,2936,850,125,740,21869,122,260,0,3119,25731,84125,3370,104159,2181,6,110,40,14,0,0,100,30,68,90,1,0,28,151007,845491,6205,1508,1,5370,34964,4993,0,1987,3830,5215
172,2022-01-13,7376,3255,6383,141,1847,0,120,117808,8014,16,826,1,20,30,13,1657,9,16988,8490,719,1397,28123,269,5774,28566,607,162,3,20103,13722,2514,620830,98,31922,339,19298,38,370,3015,1853,3375,2462,1,0,1438,178,23,12,117,4,10480,0,12125,0,961,15,106,185,39331,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130625,159,370,1225,7401,747,13006,8331,672,36765,15,2,3453,13,189,47,4259,34189,22063,3829,177,85,1967,1352,7109,721,1851,344,636,832,795,186,281,435,6,0,60,7,123938,297,344,14359,115051,1336,21732,201,16145,150,406,1075,780,0,10449,40164,43,485446,144155,132002,24229,6035,8293,140188,2514,18412,12945,18291,5472,0,0,6259,2994,2474,2826,471,4700,9338,687,287,5822,72,7618,931,2,1117,2445,31750,264,678,496,0,895,786,300912,0,10416,44,2006,2460,14945,2109,3783,11610,184,25,199,75,21127,0,51,218,286,3092,8070,1381,4119,28999,0,7486,595,16670,203255,52736,101419,19203,623,59150,312733,1395,28,311,85,0,103,65,8901,1903,13003,136,125,839,17128,5685,0,1335,92989,136,90620,15174,3358,0,1203,15482,12447,2936,851,125,740,21883,122,261,0,3134,25744,84278,3378,104367,2182,6,110,40,14,0,0,100,30,70,90,1,0,28,151342,848022,6211,1508,1,5370,35170,5005,0,1987,3834,5222
173,2022-01-14,7376,3262,6393,142,1852,0,120,117901,8015,16,846,1,20,36,13,1680,9,16997,8497,719,1397,28129,269,5792,28612,608,162,3,20149,13741,2514,621063,98,32002,339,19299,38,370,3015,1853,3380,2468,1,0,1443,182,24,12,117,4,10522,2,12193,0,961,15,108,185,39355,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130731,159,371,1225,7406,748,13038,8332,672,36799,15,2,3468,13,189,48,4266,34206,22097,3832,178,85,1970,1356,7117,721,1858,344,636,832,795,186,281,435,6,0,60,7,124129,297,344,14395,115337,1336,21809,202,16160,150,406,1081,780,0,10449,40237,44,485752,144163,132026,24237,6035,8298,140548,2517,18423,12959,18293,5482,0,0,6281,2994,2474,2827,476,4712,9353,687,287,5828,72,7631,934,2,1117,2453,31762,265,683,501,0,900,786,300912,0,10427,44,2009,2465,14954,2117,3804,11613,184,25,202,75,21142,0,51,218,287,3092,8083,1381,4119,29003,0,7500,596,16670,203302,52815,101841,19237,623,59180,313458,1399,28,314,85,0,103,65,8903,1904,13026,136,125,840,17188,5691,0,1335,93117,136,90759,15190,3358,0,1208,15513,12464,2941,851,125,740,21898,122,261,0,3156,25755,84278,3385,104521,2185,6,110,42,14,0,0,100,30,70,92,1,0,30,151612,850784,6214,1511,1,5376,35341,5005,0,1988,3844,5238
174,2022-01-15,7378,3265,6404,142,1857,0,120,117989,8018,18,866,2,29,42,13,1694,9,17006,8510,719,1398,28136,269,5808,28612,608,162,3,20149,13741,2514,621233,98,32042,339,19301,38,372,3015,1853,3380,2468,1,0,1443,183,25,12,117,4,10565,2,12289,0,961,15,108,185,39376,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130860,159,371,1225,7406,753,13073,8335,673,36828,15,2,3484,13,189,48,4268,34219,22123,3832,178,86,1976,1357,7131,730,1864,344,636,832,795,186,281,435,6,0,60,7,124277,297,344,14425,115572,1343,21888,203,16175,152,406,1086,780,0,10449,40237,44,486066,144167,132044,24242,6035,8304,140856,2522,18429,12974,18293,5488,0,0,6310,2994,2475,2828,488,4726,9367,687,287,5828,72,7651,934,2,1169,2459,31781,265,688,504,0,903,786,301334,0,10437,44,2011,2466,14963,2123,3814,11617,184,25,202,75,21148,0,51,218,287,3095,8092,1381,4119,29012,0,7511,596,16670,203376,52858,102270,19270,624,59212,314166,1403,28,314,85,0,103,65,8905,1908,13045,136,125,843,17252,5696,0,1335,93278,136,90759,15197,3358,0,1212,15513,12469,2944,851,125,740,21916,122,261,0,3180,25777,84622,3394,104663,2188,6,110,42,15,0,0,100,30,70,92,1,0,30,151899,851781,6225,1513,1,5376,35480,5005,0,1988,3852,5238
175,2022-01-16,7379,3269,6412,142,1863,0,120,118040,8019,19,883,2,29,42,13,1695,9,17018,8521,719,1398,28144,269,5824,28612,608,162,3,20238,13741,2514,621327,98,32086,339,19302,38,372,3015,1853,3380,2468,1,0,1443,187,26,12,117,4,10605,2,12310,0,961,15,108,185,39394,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,130996,159,371,1225,7406,753,13118,8340,681,36853,15,3,3494,13,189,48,4268,34227,22148,3834,178,87,1979,1363,7147,730,1871,344,636,832,795,186,281,435,6,0,60,7,124358,297,344,14449,115619,1343,21984,203,16176,152,406,1095,780,0,10449,40237,44,486451,144170,132075,24247,6035,8318,141104,2530,18429,12986,18293,5488,0,0,6333,2994,2476,2830,495,4730,9383,687,287,5841,72,7665,934,2,1169,2466,31793,265,691,506,0,908,786,301410,0,10444,44,2012,2474,14976,2127,3821,11620,184,26,202,75,21155,0,51,218,292,3103,8100,1381,4122,29019,0,7520,596,16670,203464,52907,102305,19303,626,59240,314838,1408,28,314,85,0,103,66,8906,1908,13071,136,125,843,17300,5698,0,1335,93364,136,90759,15211,3358,0,1213,15513,12469,2947,851,125,740,21925,122,261,0,3197,25777,84758,3411,104765,2191,7,110,42,15,0,0,100,30,70,92,1,0,30,151987,852520,6243,1515,1,5380,35609,5005,0,1990,3860,5247
176,2022-01-17,7381,3271,6423,142,1866,0,120,118231,8020,19,919,2,52,42,13,1717,9,17026,8529,719,1398,28154,269,5836,28661,611,162,3,20254,13841,2534,621478,98,32247,339,19304,38,376,3015,1853,3403,2490,1,0,1463,189,26,13,117,4,10628,2,12364,0,961,15,108,185,39426,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,131130,159,371,1278,7421,761,13157,8341,684,36874,15,3,3505,13,189,48,4269,34232,22179,3834,178,88,1984,1363,7162,746,1875,348,636,835,805,186,282,435,6,0,60,7,124654,299,347,14481,115649,1343,22087,204,16179,152,408,1096,780,0,10455,40507,44,486761,144174,132095,24252,6035,8318,141391,2536,18433,13004,18318,5499,0,0,6378,2994,2477,2833,497,4734,9397,687,287,5853,73,7676,938,2,1169,2474,31809,265,692,506,0,909,786,301469,0,10452,44,2013,2479,14994,2132,3823,11623,186,26,206,75,21158,0,51,218,293,3110,8115,1382,4122,29029,0,7528,596,16821,203550,52929,102309,19334,627,59257,315495,1411,28,314,87,0,103,66,8908,1909,13098,140,125,843,17352,5705,0,1335,93451,136,90993,15218,3388,0,1216,15513,12515,2950,851,125,745,21938,122,261,0,3208,25803,84920,3424,104856,2195,7,110,47,15,0,0,100,30,70,92,1,0,30,152075,853544,6248,1518,1,5383,35609,5019,0,1991,3866,5258
177,2022-01-18,7383,3277,6435,142,1870,0,121,118420,8022,20,951,2,63,50,13,1735,9,17037,8541,719,1398,28164,271,5850,28695,611,162,3,20291,13888,2534,621803,98,32338,353,19305,38,378,3015,1853,3412,2492,1,0,1466,192,28,13,121,5,10666,2,12453,0,961,15,108,185,39427,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,131268,159,371,1278,7425,763,13212,8345,689,36910,15,3,3519,13,189,48,4269,34237,22205,3837,178,89,1987,1365,7184,746,1887,348,636,835,805,186,282,435,6,0,60,7,125029,299,347,14512,115842,1350,22197,204,16191,153,408,1101,780,0,10457,40601,44,487202,144183,132113,24262,6035,8318,141825,2551,18443,13014,18326,5504,0,0,6452,2995,2479,2836,500,4742,9412,687,287,5863,73,7691,940,2,1169,2480,31818,265,692,509,0,911,786,301469,0,10462,44,2016,2485,15012,2136,3833,11624,186,26,207,75,21158,0,51,218,293,3116,8139,1383,4122,29037,0,7545,596,16844,203645,52962,102686,19380,630,59327,316168,1413,28,314,88,0,103,66,8910,1912,13124,140,125,843,17398,5715,0,1335,93571,136,91277,15231,3390,0,1221,15558,12529,2953,851,125,745,21956,122,263,0,3224,25817,85077,3437,105059,2198,7,110,47,15,0,0,100,30,70,92,1,0,30,152513,856228,6253,1522,1,5383,35972,5027,0,1992,3873,5258
178,2022-01-19,7386,3283,6443,142,1877,0,121,118628,8025,20,976,2,72,47,13,1751,9,17045,8550,719,1398,28176,271,5866,28726,611,163,3,20377,13912,2534,622125,98,32431,353,19306,38,380,3015,1853,3413,2505,1,0,1478,196,28,13,122,5,10726,2,12541,0,961,15,108,185,39431,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,131437,159,371,1278,7434,764,13257,8348,689,36937,15,3,3535,13,189,48,4274,34247,22238,3840,179,89,1990,1365,7190,752,1891,352,636,835,813,186,282,435,6,0,60,7,125029,299,347,14555,116081,1350,22285,204,16203,153,410,1108,780,0,10457,40686,44,487693,144192,132132,24267,6087,8362,142205,2555,18458,13028,18338,5520,0,0,6480,2995,2480,2838,507,4759,9429,690,287,5874,73,7703,941,2,1169,2491,31831,265,701,514,0,914,786,302112,0,10470,44,2016,2493,15025,2140,3864,11628,187,27,207,75,21178,0,51,219,294,3117,8153,1412,4124,29042,0,7554,596,16866,203750,53044,103062,19413,631,59385,316852,1417,28,316,88,0,105,66,8912,1913,13152,140,125,844,17459,5722,0,1335,93571,136,91437,15243,3390,0,1222,15625,12544,2956,851,125,753,21968,122,263,0,3238,25846,85253,3449,105236,2200,7,110,47,15,0,0,100,30,70,92,1,0,32,152872,859733,6258,1525,1,5392,36114,5031,0,1994,3877,5266
179,2022-01-20,7386,3286,6453,144,1881,0,121,118809,8026,22,1022,2,85,58,14,1766,9,17053,8564,726,1398,28180,273,5882,28759,612,163,3,20504,13951,2544,622476,98,32518,353,19307,38,382,3015,1853,3421,2520,1,0,1485,199,30,13,124,5,10801,3,12639,0,961,15,109,185,39456,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,131627,159,371,1278,7441,764,13300,8352,700,36972,15,4,3550,13,189,48,4274,34279,22260,3843,179,89,1994,1366,7212,752,1891,356,636,835,813,186,282,462,6,0,60,7,125462,299,347,14582,116315,1357,22366,205,16223,153,410,1111,780,0,10468,40757,44,488396,144199,132152,24272,6087,8370,142590,2561,18467,13043,18350,5520,0,0,6501,2996,2482,2842,508,4773,9445,690,288,5889,73,7718,941,2,1169,2502,31853,269,704,520,0,916,786,302112,0,10488,45,2019,2496,15047,2146,3884,11632,187,27,210,77,21188,0,51,219,295,3117,8166,1413,4125,29065,0,7565,596,16887,203868,53153,103378,19447,632,59428,317523,1422,28,316,90,0,106,67,8914,1917,13181,143,125,845,17520,5732,0,1335,93846,137,91599,15255,3393,0,1228,15631,12569,2959,851,125,753,21987,122,266,0,3256,25881,85419,3459,105380,2204,7,112,47,15,0,0,100,30,70,94,1,0,32,153202,862670,6272,1529,1,5395,36266,5036,0,1995,3879,5276
180,2022-01-21,7390,3292,6468,144,1884,0,122,118969,8026,22,1052,2,85,67,15,1791,9,17065,8581,726,1398,28192,274,5899,28780,616,163,3,20570,13984,2544,622875,98,32604,353,19308,38,383,3015,1867,3429,2529,1,0,1492,201,30,14,128,5,10865,3,12698,0,969,16,109,185,39474,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,131824,159,371,1278,7451,771,13335,8353,700,36997,15,4,3571,13,189,49,4279,34287,22289,3847,179,90,1999,1366,7226,768,1893,357,636,835,816,187,282,462,6,0,60,7,125690,300,347,14631,116485,1357,22476,205,16245,153,410,1122,780,0,10468,40822,44,488884,144201,132172,24277,6087,8371,142963,2568,18476,13049,18357,5528,0,0,6529,2997,2483,2843,518,4773,9460,690,288,5907,73,7735,943,2,1169,2507,31869,269,704,521,0,920,786,302721,0,10501,45,2020,2505,15082,2149,3902,11635,187,27,211,77,21200,0,51,219,295,3124,8177,1414,4125,29077,0,7574,596,16887,203994,53309,103626,19496,632,59477,318200,1428,28,316,90,0,107,68,8916,1921,13211,143,125,846,17577,5743,0,1335,93949,137,91741,15272,3393,0,1231,15674,12579,2962,851,125,753,22000,122,266,0,3278,25912,85600,3463,105545,2207,7,112,47,15,0,0,100,30,70,94,1,0,33,153490,866056,6284,1532,1,5399,36443,5042,0,1995,3885,5288
181,2022-01-22,7390,3297,6481,144,1886,0,122,119103,8026,22,1096,2,105,67,15,1805,9,17073,8597,729,1399,28209,274,5916,28780,616,163,3,20570,13984,2544,623191,98,32636,353,19309,38,387,3015,1867,3429,2529,1,0,1492,207,30,14,128,5,10912,3,12766,0,972,16,109,185,39497,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,132023,159,371,1278,7451,778,13371,8358,709,37021,17,4,3596,13,189,49,4285,34315,22330,3851,179,91,2003,1367,7236,768,1894,357,636,835,816,187,282,462,6,0,60,7,125857,300,347,14673,116664,1357,22549,205,16263,153,414,1130,783,0,10468,40822,44,489409,144206,132202,24283,6087,8393,143296,2572,18493,13062,18357,5531,0,0,6540,2997,2485,2846,524,4793,9474,690,288,5907,73,7752,943,2,1223,2519,31882,269,704,525,0,924,786,302721,0,10513,45,2020,2507,15113,2153,3914,11651,187,27,215,77,21210,0,51,219,295,3124,8198,1414,4125,29097,0,7574,596,16887,204141,53406,103819,19539,633,59525,318869,1432,28,316,90,0,107,68,8918,1923,13239,143,125,847,17612,5751,0,1335,94063,137,91741,15284,3393,0,1237,15674,12582,2965,851,125,753,22019,122,266,0,3286,25954,85784,3465,105693,2211,7,112,47,15,0,0,100,30,70,94,1,0,33,153787,867054,6303,1536,1,5402,36596,5042,0,1995,3890,5292
182,2022-01-23,7393,3305,6495,144,1888,0,122,119168,8028,24,1110,2,105,69,15,1814,9,17089,8610,729,1399,28223,275,5933,28780,616,163,3,20570,13984,2544,623370,98,32664,353,19310,38,389,3015,1867,3429,2529,1,0,1492,207,30,14,128,5,10968,3,12766,0,972,16,109,185,39512,6,9,6,1,2,8,2,2,6,7,13,22,213,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,132240,159,371,1278,7451,779,13407,8363,712,37034,17,4,3608,13,189,49,4287,34329,22368,3855,179,93,2005,1369,7244,768,1894,357,636,835,816,187,282,462,6,0,60,7,125972,300,347,14701,116718,1367,22635,205,16268,154,414,1134,783,0,10468,40822,44,489848,144220,132230,24287,6087,8393,143523,2594,18507,13073,18357,5554,0,0,6565,2998,2486,2849,526,4795,9487,690,288,5921,73,7765,943,2,1223,2523,31892,270,705,532,0,927,786,303183,0,10522,45,2020,2513,15132,2157,3914,11655,191,27,216,78,21211,0,52,219,295,3124,8218,1414,4128,29105,0,7598,596,16887,204323,53472,103844,19569,634,59547,319536,1432,28,316,90,0,107,69,8920,1925,13271,143,125,848,17643,5772,0,1335,94177,137,91741,15299,3393,0,1239,15674,12586,2968,851,125,753,22032,122,266,0,3302,25954,85969,3474,105791,2214,7,112,47,15,0,0,100,30,70,96,1,0,34,153862,867763,6308,1540,1,5405,36719,5042,0,1995,3895,5294
